NO	sigungu	beonji	bonbeon	bubeon	dangi	cls	area	cntr_ym	cntr_d	deposit	m_rent	floor	built_y	road_nm	cntr_prd	cntr_cls 	renew	pre_deposit	pre_m_rent
3606	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.89	202308	23	5000	330	14	1998	이촌로71길 10	202310~202510	신규			
3607	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	87.54	202308	23	2000	150	1	1971	이촌로 248	202309~202509	신규			
3608	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202308	24	20000	800	2	2015	이촌로 310	202309~202509	신규			
3609	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	169.44	202308	24	100000	400	18	2003	이촌로64길 15	202310~202510	신규			
3610	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	43.02	202308	24	10000	110	4	1999	이촌로 1008	202310~202510	신규			
3611	서울특별시 용산구 이촌동	414	414	0	이촌코오롱(B)	전세	84.78	202308	25	70000	0	9	1999	이촌로89길 32	202310~202510	신규			
3612	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	168.53	202308	25	20000	700	20	2003	이촌로64길 15	202311~202511	신규			
3613	서울특별시 용산구 이촌동	402	402	0	강촌	전세	59.12	202308	25	51000	0	3	1998	이촌로87길 14	202308~202508				
3614	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	월세	100.92	202308	25	30000	280	12	2001	이촌로 174	202311~202511	신규			
3615	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	84.82	202308	25	50000	0	1	1999	이촌로 1008	202310~202510	신규			
3616	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	120.56	202308	25	50000	0	2	1971	이촌로 248	202309~202509	갱신		56700	0
3617	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	25	60000	0	5	1997	이촌로34길 29	202310~202510	신규			
3618	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	26	50000	0	7	1994	이촌로2가길 122	202310~202510	신규			
3619	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	59.58	202308	26	20000	90	11	1999	이촌로 1008	202308~202508	신규			
3620	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	114.69	202308	26	100000	0	9	1999	이촌로87길 21	202310~202510	신규			
3621	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202308	26	75000	0	7	1999	이촌로87길 21	202310~202510	신규			
3622	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.89	202308	26	90000	0	17	1998	이촌로65길 8	202310~202510	신규			
3623	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202308	26	80000	0	19	1998	이촌로71길 10	202310~202510	신규			
3624	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	26	105000	0	5	1998	이촌로65가길 51	202311~202511	신규			
3625	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	60	202308	26	10000	200	6	2000	이촌로 181	202310~202510	신규			
3626	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	101.95	202308	26	10000	150	4	1971	이촌로 248	202310~202502	신규			
3627	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	26	65000	0	14	1997	이촌로34길 29	202310~202510	신규			
3628	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.973	202308	28	60000	0	11	2005	이촌로14길 7	202310~202510	신규			
3629	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202308	28	10000	900	10	2015	이촌로 310					
3630	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202308	28	10000	900	10	2015	이촌로 310		신규			
3631	서울특별시 용산구 이촌동	402	402	0	강촌	월세	84.905	202308	28	49000	90	7	1998	이촌로87길 13	202310~202510	신규			
3632	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	43.02	202308	28	35000	0	10	1999	이촌로 1008	202310~202510	신규			
3633	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	59.58	202308	28	50000	0	3	1999	이촌로 1008	202312~202511	신규			
3634	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	월세	49.59	202308	28	1000	60	7	1970	이촌로2가길 36	202309~202509	신규			
3635	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	28	120000	0	12	1998	이촌로 201					
3636	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	28	120000	0	12	1998	이촌로 201	202309~202509	갱신	사용	150000	0
3637	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	120.56	202308	28	10000	126	5	1971	이촌로 248	202311~202511	갱신		10000	126
3638	서울특별시 용산구 이촌동	20314	203	14	장미(20314)	월세	46.78	202308	29	1000	60	3	1972	이촌로18길 37	202309~202509	신규			
3639	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	29	58000	0	19	1994	이촌로2가길 122	202311~202511	신규			
3640	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	29	65000	0	20	1994	이촌로2가길 122	202310~202510	신규			
3641	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202308	29	50000	0	16	2001	이촌로2가길 66	202310~202510	갱신		65000	0
3642	서울특별시 용산구 이촌동	3991	399	1	우성	전세	114.74	202308	29	117000	0	7	1995	이촌로 193	202309~202509	갱신		125000	0
3643	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	29	49000	0	2	1999	이촌로87길 21	202311~202511	신규			
3644	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	29	110000	0	15	1998	이촌로69길 30	202311~202511	신규			
3645	서울특별시 용산구 이촌동	30253	302	53	월드메르디앙	월세	84.964	202308	30	0	280	6	1971	이촌로62길 14	202310~202510	갱신		0	280
3646	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	전세	101.14	202308	30	100000	0	7	2001	이촌로 174	202310~202510	신규			
3647	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202308	30	40000	0	5	1974	이촌로88길 15	202308~202508	갱신		60000	0
3648	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	전세	59.5	202308	30	19680	0	3	1970	이촌로2가길 36	202309~202409	갱신		18743	0
3649	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202308	30	58000	0	17	1998	이촌로65가길 51	202310~202510	신규			
3650	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	30	30000	60	9	1998	이촌로65가길 23					
3651	서울특별시 용산구 이촌동	402	402	0	강촌	전세	106.645	202308	31	105000	0	16	1998	이촌로87길 14	202308~202508	갱신		130000	0
3652	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	31	45000	0	8	1999	이촌로87길 21	202308~202602	갱신	사용	65000	0
3653	서울특별시 용산구 이촌동	30269	302	69	정우	전세	257.85	202308	31	150000	0	11	1972	이촌로54길 16	202310~202510	신규			
3654	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	120.56	202308	31	70000	0	4	1971	이촌로 248	202308~202508	신규			
3655	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	66.39	202309	1	49000	100	5	2003	이촌로64길 15	202309~202509	갱신	사용	40000	135
3656	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	전세	59.97	202309	1	58000	0	8	2001	이촌로 174	202310~202510	신규			
3657	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	전세	59.97	202309	1	58000	0	8	2001	이촌로 174					
3658	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202309	1	55000	0	6	1998	이촌로65가길 51					
3659	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.89	202309	1	5000	280	21	1998	이촌로71길 10	202310~202510	갱신	사용	3000	220
3660	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	101.95	202309	1	39500	0	5	1971	이촌로 248	202310~202409	갱신		39500	250
3661	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.973	202309	2	42000	0	4	2005	이촌로14길 7					
3662	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	전세	89.09	202309	2	72000	0	7	1976	이촌로 177	202310~202510	신규			
3663	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202309	2	200000	90	25	2015	이촌로 310	202310~202510	갱신	사용	170000	210
3664	서울특별시 용산구 이촌동	395	395	0	대림	월세	59.22	202309	2	20000	50	8	1994	이촌로2가길 122	202310~202510	신규			
3665	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	59.58	202309	2	20000	105	16	1999	이촌로 1008	202311~202511	신규			
3666	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	84.82	202309	2	14000	95	7	1999	이촌로 1008		갱신		14000	80
3667	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202309	2	65000	0	22	2001	이촌로2가길 66	202311~202511	신규			
3668	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202309	2	70000	0	9	1999	이촌로87길 21	202310~202510	신규			
3669	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	월세	59.82	202309	2	5000	200	16	1999	이촌로87길 21	202310~202510	신규			
3670	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	월세	59.5	202309	2	5000	45	5	1970	이촌로2가길 36					
3671	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	월세	59.5	202309	2	3700	50	5	1970	이촌로2가길 36	202309~202509	갱신		5000	50
3672	서울특별시 용산구 이촌동	30228	302	28	타워맨션	전세	152.73	202309	2	80000	0	1	1973	이촌로46길 2	202310~202510	신규			
3673	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202309	2	16000	140	20	1998	이촌로65길 8	202309~202509	갱신		16000	80
3674	서울특별시 용산구 이촌동	404	404	0	한가람	월세	114.96	202309	2	60000	170	10	1998	이촌로65가길 51	202310~202510	신규			
3675	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202309	2	84000	0	14	2000	이촌로65가길 3	202310~202510	신규			
3676	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	135.27	202309	2	10000	400	21	2000	이촌로65가길 3	202309~202509	갱신	사용	10000	390
3677	서울특별시 용산구 이촌동	400	400	0	현대한강	월세	59.55	202309	2	30000	90	16	1997	이촌로34길 29	202309~202509	신규			
3678	서울특별시 용산구 이촌동	400	400	0	현대한강	월세	84.88	202309	2	5000	225	6	1997	이촌로34길 29	202310~202510	신규			
3679	서울특별시 용산구 이촌동	395	395	0	대림	전세	114.96	202309	3	60000	0	1	1994	이촌로2가길 122	202311~202511	신규			
3680	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	43.02	202309	3	34650	0	8	1999	이촌로 1008					
3681	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	43.02	202309	3	34650	0	8	1999	이촌로 1008	202310~202410	갱신		33050	0
3682	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	전세	124.02	202309	4	207000	0	43	2015	이촌로 310	202309~202509	갱신		187000	0
3683	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202309	4	52900	0	12	1998	이촌로65길 8	202309~202509	갱신		50400	0
3684	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202309	4	23000	165	7	1998	이촌로65가길 51	202310~202510	신규			
3685	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	101.95	202309	4	50000	0	3	1971	이촌로 248	202310~202510	갱신		50000	0
3686	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.97	202309	5	61000	0	8	2005	이촌로14길 7	202309~202509	신규			
3687	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.97	202309	5	61000	0	8	2005	이촌로14길 7					
3688	서울특별시 용산구 이촌동	1933	193	3	강변	월세	59.44	202309	5	13000	30	4	1971	이촌로 104	202309~202509	신규			
3689	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	43.02	202309	5	40000	0	7	1999	이촌로 1008	202310~202510	신규			
3690	서울특별시 용산구 이촌동	404	404	0	한가람	월세	114.96	202309	5	10000	380	20	1998	이촌로65가길 23	202310~202510	신규			
3691	서울특별시 용산구 이촌동	21241	212	41	G&D용산드림	전세	19.83	202309	6	21000	0	6	2020	이촌로2가길 9	202311~202511	신규			
3692	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.96	202309	6	20000	265	22	1998	이촌로71길 10	202310~202510	갱신	사용	20000	270
3693	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202309	6	58000	0	19	1998	이촌로65가길 23	202311~202511	신규			
3694	서울특별시 용산구 이촌동	426	426	0	이촌동삼성리버스위트	월세	180.82	202309	6	40000	600	10	2002	이촌로88길 30		신규			
3695	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	84.82	202309	7	50000	0	18	1999	이촌로 1008	202310~202510	신규			
3696	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202309	7	46000	0	5	1974	이촌로88길 15	202310~202510	신규			
3697	서울특별시 용산구 이촌동	30262	302	62	코스모스	월세	242.235	202309	7	49650	120	1	1974	이촌로54길 5	202309~202509	갱신		49650	100
3698	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	101.95	202309	7	43000	0	5	1971	이촌로 248	202311~202511	신규			
3699	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202309	7	49150	0	8	1997	이촌로34길 29	202309~202509	갱신		45150	0
3700	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	전세	89.09	202309	8	80000	0	8	1976	이촌로 177	202311~202511	신규			
3701	서울특별시 용산구 이촌동	402	402	0	강촌	전세	84.85	202309	8	80000	0	17	1998	이촌로87길 14	202310~202510	신규			
3702	서울특별시 용산구 이촌동	300301	300	301	삼익	월세	104.86	202309	8	25100	75	8	1979	이촌로 260	202309~202509				
3703	서울특별시 용산구 이촌동	300301	300	301	삼익	전세	104.86	202309	8	90000	0	6	1979	이촌로 260	202309~202509	신규			
3704	서울특별시 용산구 이촌동	404	404	0	한가람	월세	114.96	202309	8	80000	60	5	1998	이촌로65가길 51	202311~202511	갱신		80000	40
3705	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	84.98	202309	8	500	320	9	2000	이촌로65가길 3	202310~202510	신규			
3706	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.973	202309	9	53000	0	5	2005	이촌로14길 7	202310~202510	신규			
3707	서울특별시 용산구 이촌동	434	434	0	동원베네스트	전세	84.973	202309	9	53000	0	5	2005	이촌로14길 7					
3708	서울특별시 용산구 이촌동	402	402	0	강촌	월세	59.12	202309	9	50000	20	19	1998	이촌로87길 14	202310~202509	갱신	사용	50000	120
3709	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202309	9	57000	0	5	1994	이촌로2가길 122	202310~202510	신규			
3710	서울특별시 용산구 이촌동	395	395	0	대림	월세	59.22	202309	9	35000	25	14	1994	이촌로2가길 122	202311~202511	신규			
3711	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202309	9	40000	0	9	1994	이촌로2가길 122	202311~202511	신규			
3712	서울특별시 용산구 이촌동	395	395	0	대림	월세	59.22	202309	9	35000	25	14	1994	이촌로2가길 122					
3713	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202309	9	38000	0	5	1975	이촌로88길 15					
3714	서울특별시 용산구 이촌동	30011	300	11	왕궁	월세	102.48	202309	9	10000	165	3	1975	이촌로88길 15	202309~202502	갱신		3000	165
3715	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202309	9	38000	0	5	1975	이촌로88길 15	202310~202510	갱신		29800	20
3716	서울특별시 용산구 이촌동	3991	399	1	우성	전세	58.2	202309	9	56000	0	12	1995	이촌로 193		신규			
3717	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202309	9	55000	0	10	1999	이촌로87길 21	202311~202511	신규			
3718	서울특별시 용산구 이촌동	30010	300	10	점보	전세	177.62	202309	9	95000	0	8	1974	이촌로88길 3	202311~202511	신규			
3719	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	월세	49.59	202309	9	2000	70	5	1970	이촌로2가길 36	202309~202509	신규			
3720	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202309	9	62000	0	19	1998	이촌로69길 30	202311~202511	신규			
3721	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202309	9	3000	177	7	1998	이촌로65가길 51	202311~202511	신규			
